booking_code,driver_id,awarded_time,cancel_passenger_time
ADR-0593415-2-342,187930,2016-04-12 14:03:25,2016-04-12 14:06:18
ADR-0594590-2-1014,28916,2016-04-10 11:57:42,2016-04-10 11:58:12
ADR-0594685-2-020,291323,2016-04-07 11:26:36,2016-04-07 11:28:38
ADR-0594685-2-030,184369,2016-04-11 00:10:03,2016-04-11 00:10:31
ADR-0594685-2-033,200475,2016-04-13 00:28:31,2016-04-13 00:31:08
ADR-0597119-2-818,203766,2016-04-08 07:16:56,2016-04-08 07:19:59
ADR-0598709-2-851,141497,2016-04-09 06:41:56,2016-04-09 06:44:16
ADR-0599043-2-509,109976,2016-04-12 00:31:33,2016-04-12 00:32:16
ADR-0603797-2-287,216805,2016-04-10 10:25:39,2016-04-10 10:27:31
ADR-0605197-2-234,291711,2016-04-13 01:41:04,2016-04-13 01:41:49
ADR-0605512-2-247,134399,2016-04-13 02:41:36,2016-04-13 02:43:19
ADR-0606430-2-081,219888,2016-04-07 02:58:11,2016-04-07 02:58:38
ADR-0606626-2-1023,238965,2016-04-10 08:45:56,2016-04-10 08:46:27
ADR-0608907-2-981,285706,2016-04-07 10:37:33,2016-04-07 10:43:32
ADR-0610125-2-363,99713,2016-04-08 00:31:54,2016-04-08 00:34:09
ADR-0610389-2-130,236088,2016-04-08 06:49:42,2016-04-08 06:51:23
ADR-0610455-2-702,212191,2016-04-12 03:22:04,2016-04-12 03:22:26
ADR-0611199-2-232,280785,2016-04-08 01:29:17,2016-04-08 01:29:37
ADR-0611904-2-966,212953,2016-04-10 00:07:58,2016-04-10 00:09:13
ADR-0613069-2-261,156545,2016-04-08 21:07:18,2016-04-08 21:09:24
ADR-0614320-2-343,24436,2016-04-08 12:42:02,2016-04-08 12:42:27
ADR-0614320-2-352,237414,2016-04-10 05:41:27,2016-04-10 05:42:14
ADR-0614511-2-970,187281,2016-04-11 00:20:40,2016-04-11 00:21:38
ADR-0615189-2-054,293363,2016-04-10 04:24:36,2016-04-10 04:25:33
ADR-0615540-2-310,216387,2016-04-11 01:04:27,2016-04-11 01:11:05
ADR-0618789-2-336,85689,2016-04-08 12:39:50,2016-04-08 12:54:21
ADR-0619212-2-1990,35022,2016-04-09 10:25:52,2016-04-09 10:26:10
ADR-0619525-2-1108,145385,2016-04-08 11:28:57,2016-04-08 11:33:34
ADR-0623867-2-279,201446,2016-04-08 05:15:38,2016-04-08 05:16:31
ADR-0626258-2-781,17216,2016-04-07 12:47:42,2016-04-07 12:49:46
ADR-0626258-2-782,90643,2016-04-07 12:59:50,2016-04-07 13:02:57
ADR-0626837-2-212,244190,2016-04-12 01:55:08,2016-04-12 01:55:38
ADR-0626837-2-213,280007,2016-04-13 00:58:51,2016-04-13 00:59:01
ADR-0626837-2-214,176300,2016-04-13 01:04:47,2016-04-13 01:04:57
ADR-0627342-2-267,200353,2016-04-10 01:18:24,2016-04-10 01:20:35
ADR-0627775-2-1007,173244,2016-04-08 13:00:12,2016-04-08 13:02:21
ADR-0628295-2-030,25477,2016-04-13 10:45:39,2016-04-13 11:00:56
ADR-0629550-2-136,215983,2016-04-09 07:55:54,2016-04-09 07:56:23
ADR-0630789-2-521,211999,2016-04-09 08:36:49,2016-04-09 08:43:06
ADR-0630817-2-1022,145166,2016-04-10 09:08:00,2016-04-10 09:13:35
ADR-0630817-2-1023,38200,2016-04-10 09:15:18,2016-04-10 09:18:42
ADR-0635632-2-771,102001,2016-04-10 15:43:47,2016-04-10 15:44:01
ADR-0635999-2-027,185136,2016-04-08 13:48:20,2016-04-08 13:53:16
ADR-0636663-2-201,248923,2016-04-13 15:11:50,2016-04-13 15:13:07
ADR-0636777-2-449,206879,2016-04-08 10:25:22,2016-04-08 10:31:44
ADR-0638341-2-081,143323,2016-04-08 15:35:08,2016-04-08 15:39:52
ADR-0638488-2-322,172364,2016-04-07 17:18:46,2016-04-07 17:20:56
ADR-0638488-2-337,202236,2016-04-11 14:11:29,2016-04-11 14:11:46
ADR-0638488-2-338,233675,2016-04-11 18:06:03,2016-04-11 18:12:37
ADR-0639749-2-090,105566,2016-04-09 06:54:07,2016-04-09 07:00:05
ADR-0640210-2-126,205825,2016-04-12 01:38:16,2016-04-12 01:43:20
ADR-0642900-2-091,195521,2016-04-08 13:47:31,2016-04-08 13:47:59
ADR-0643179-2-526,183489,2016-04-12 00:40:56,2016-04-12 00:45:09
ADR-0643864-2-655,159131,2016-04-13 00:15:21,2016-04-13 00:17:11
ADR-0644253-2-389,86398,2016-04-08 11:12:14,2016-04-08 11:17:33
ADR-0645174-2-615,290375,2016-04-09 12:58:42,2016-04-09 12:59:02
ADR-0645713-2-281,108945,2016-04-08 09:29:42,2016-04-08 09:30:00
ADR-0645829-2-115,205426,2016-04-13 01:41:22,2016-04-13 01:44:56
ADR-0649056-2-441,156726,2016-04-12 02:29:16,2016-04-12 02:29:59
ADR-0649411-2-609,88359,2016-04-13 10:29:27,2016-04-13 10:32:31
ADR-0650308-2-1318,177086,2016-04-07 00:21:08,2016-04-07 00:24:29
ADR-0652824-2-190,215846,2016-04-08 10:40:51,2016-04-08 10:45:58
ADR-0654554-2-059,189689,2016-04-07 11:01:31,2016-04-07 11:02:17
ADR-0655272-2-188,281378,2016-04-13 02:32:57,2016-04-13 02:34:05
ADR-0660337-2-403,146803,2016-04-12 01:36:40,2016-04-12 01:48:19
ADR-0660616-2-480,230583,2016-04-10 05:45:00,2016-04-10 05:46:56
ADR-0661738-2-282,192046,2016-04-10 07:02:15,2016-04-10 07:06:49
ADR-0665226-2-463,241318,2016-04-09 09:57:12,2016-04-09 10:00:35
ADR-0667674-2-108,194571,2016-04-07 14:05:45,2016-04-07 14:11:12
ADR-0667674-2-111,155172,2016-04-10 23:45:57,2016-04-10 23:48:39
ADR-0668163-2-420,231629,2016-04-08 22:10:05,2016-04-08 22:10:26
ADR-0668260-2-250,145007,2016-04-07 03:47:48,2016-04-07 03:49:13
ADR-0668408-2-450,234465,2016-04-11 04:26:07,2016-04-11 04:30:13
ADR-0668752-2-013,210278,2016-04-09 01:35:37,2016-04-09 01:36:54
ADR-0669954-2-520,195311,2016-04-13 14:12:05,2016-04-13 14:12:42
ADR-0670312-2-503,24436,2016-04-07 05:45:55,2016-04-07 05:49:54
ADR-0670714-2-978,161051,2016-04-09 02:32:29,2016-04-09 02:33:05
ADR-0670806-2-181,192976,2016-04-10 22:58:31,2016-04-10 23:00:04
ADR-0672153-2-089,174161,2016-04-08 12:19:02,2016-04-08 12:23:14
ADR-0672202-2-166,196695,2016-04-12 06:51:36,2016-04-12 06:52:24
ADR-0673003-2-522,291044,2016-04-07 04:40:16,2016-04-07 04:44:30
ADR-0673003-2-523,220721,2016-04-07 07:18:07,2016-04-07 07:19:41
ADR-0673003-2-553,140534,2016-04-12 06:33:02,2016-04-12 06:34:28
ADR-0673003-2-554,201454,2016-04-12 06:34:43,2016-04-12 06:35:22
ADR-0675178-2-390,153573,2016-04-12 01:14:44,2016-04-12 01:20:47
ADR-0676155-2-213,101916,2016-04-08 20:21:50,2016-04-08 20:23:00
ADR-0676443-2-322,162551,2016-04-12 04:37:56,2016-04-12 04:40:31
ADR-0676999-2-204,240880,2016-04-07 02:50:47,2016-04-07 02:52:48
ADR-0677120-2-181,252339,2016-04-13 11:38:02,2016-04-13 11:39:28
ADR-0677509-2-328,290983,2016-04-07 08:56:35,2016-04-07 08:56:56
ADR-0677509-2-329,290640,2016-04-07 08:57:47,2016-04-07 08:58:08
ADR-0677509-2-331,185035,2016-04-08 09:21:50,2016-04-08 09:22:33
ADR-0677592-2-329,233580,2016-04-08 23:50:46,2016-04-08 23:51:24
ADR-0677690-2-423,286710,2016-04-11 15:49:51,2016-04-11 15:55:33
ADR-0678667-2-502,289668,2016-04-11 00:04:28,2016-04-11 00:05:31
ADR-0678667-2-503,161646,2016-04-12 01:01:10,2016-04-12 01:01:53
ADR-0679256-2-1061,232481,2016-04-09 13:22:44,2016-04-09 13:25:52
ADR-0679434-2-1442,164308,2016-04-08 09:47:05,2016-04-08 09:48:46
ADR-0679631-2-891,140092,2016-04-13 10:20:46,2016-04-13 10:31:19
ADR-0680318-2-198,120682,2016-04-09 12:20:58,2016-04-09 12:25:39
ADR-0680340-2-250,189651,2016-04-10 04:24:13,2016-04-10 04:27:13
ADR-0680569-2-2758,231438,2016-04-07 18:25:30,2016-04-07 18:28:07
ADR-0680787-2-210,126970,2016-04-07 12:15:42,2016-04-07 12:16:02
ADR-0680911-2-1155,278504,2016-04-07 15:02:47,2016-04-07 15:02:57
ADR-0680911-2-1158,170128,2016-04-09 06:18:26,2016-04-09 06:20:07
ADR-0680911-2-1162,207265,2016-04-12 11:16:48,2016-04-12 11:21:28
ADR-0680977-2-096,283501,2016-04-11 23:57:12,2016-04-11 23:57:25
ADR-0681026-2-1360,151833,2016-04-12 10:57:58,2016-04-12 11:08:53
ADR-0681166-2-187,39063,2016-04-07 08:30:46,2016-04-07 08:32:47
ADR-0681299-2-1288,142902,2016-04-13 15:12:10,2016-04-13 15:13:28
ADR-0681394-2-036,114265,2016-04-13 10:44:42,2016-04-13 10:48:00
ADR-0682174-2-1137,105270,2016-04-08 00:52:34,2016-04-08 00:53:05
ADR-0682174-2-1141,234112,2016-04-09 11:20:11,2016-04-09 11:32:00
ADR-0682174-2-1142,93005,2016-04-09 11:32:38,2016-04-09 11:34:02
ADR-0683164-2-271,149748,2016-04-12 13:11:25,2016-04-12 13:18:17
ADR-0683180-2-119,18972,2016-04-13 00:50:48,2016-04-13 00:53:01
ADR-0683217-2-662,34432,2016-04-12 11:17:08,2016-04-12 11:18:16
ADR-0683437-2-817,229151,2016-04-11 08:08:06,2016-04-11 08:08:21
ADR-0684068-2-489,123843,2016-04-07 23:49:12,2016-04-07 23:50:11
ADR-0684609-2-204,155651,2016-04-09 07:59:07,2016-04-09 07:59:30
ADR-0684893-2-251,151293,2016-04-08 02:08:26,2016-04-08 02:09:46
ADR-0685242-2-966,113494,2016-04-11 14:37:20,2016-04-11 14:37:48
ADR-0685497-2-353,190860,2016-04-13 10:58:52,2016-04-13 11:00:24
ADR-0685497-2-360,81863,2016-04-13 14:21:37,2016-04-13 14:22:37
ADR-0685532-2-1056,92376,2016-04-08 01:27:31,2016-04-08 01:30:36
ADR-0685838-2-323,19571,2016-04-07 23:52:28,2016-04-07 23:53:56
ADR-0685838-2-329,136321,2016-04-11 00:12:06,2016-04-11 00:14:09
ADR-0686279-2-851,68698,2016-04-07 05:43:04,2016-04-07 05:51:21
ADR-0686471-2-115,102122,2016-04-07 14:28:44,2016-04-07 14:30:01
ADR-0686504-2-620,71503,2016-04-12 13:37:48,2016-04-12 13:38:38
ADR-0686512-2-1188,245046,2016-04-10 10:24:59,2016-04-10 10:35:54
ADR-0686784-2-990,284467,2016-04-08 00:17:15,2016-04-08 00:21:50
ADR-0686784-2-991,81843,2016-04-08 00:22:15,2016-04-08 00:22:56
ADR-0686871-2-096,220941,2016-04-08 00:45:49,2016-04-08 00:47:47
ADR-0686871-2-098,32019,2016-04-11 00:48:34,2016-04-11 00:51:14
ADR-0686871-2-099,227751,2016-04-11 00:51:37,2016-04-11 00:55:30
ADR-0686980-2-071,172359,2016-04-12 00:16:21,2016-04-12 00:17:19
ADR-0687255-2-121,28041,2016-04-12 08:55:50,2016-04-12 08:57:46
ADR-0687407-2-506,105925,2016-04-09 03:51:55,2016-04-09 03:55:06
ADR-0687407-2-508,198578,2016-04-10 02:00:13,2016-04-10 02:01:56
ADR-0687459-2-376,284345,2016-04-12 01:02:02,2016-04-12 01:06:11
ADR-0687660-2-303,233398,2016-04-12 11:07:41,2016-04-12 11:13:03
ADR-0688056-2-234,235683,2016-04-11 02:37:06,2016-04-11 02:39:57
ADR-0688853-2-440,102015,2016-04-09 08:54:14,2016-04-09 08:57:19
ADR-0689369-2-584,146923,2016-04-07 12:11:33,2016-04-07 12:12:34
ADR-0689542-2-660,193019,2016-04-08 02:53:36,2016-04-08 03:00:57
ADR-0689828-2-1250,116922,2016-04-09 08:52:24,2016-04-09 08:58:33
ADR-0689952-2-246,193103,2016-04-11 00:37:06,2016-04-11 00:38:03
ADR-0690011-2-1986,200647,2016-04-11 10:02:21,2016-04-11 10:04:17
ADR-0690033-2-866,105203,2016-04-13 10:39:02,2016-04-13 10:40:18
ADR-0690088-2-401,127825,2016-04-09 17:45:44,2016-04-09 17:46:04
ADR-0690088-2-403,85423,2016-04-10 00:08:50,2016-04-10 00:09:08
ADR-0690088-2-404,227751,2016-04-10 00:09:28,2016-04-10 00:09:43
ADR-0690105-2-192,247550,2016-04-11 01:09:22,2016-04-11 01:10:56
ADR-0690183-2-1179,293275,2016-04-12 01:09:13,2016-04-12 01:09:28
ADR-0690466-2-1283,295044,2016-04-11 07:58:13,2016-04-11 08:07:18
ADR-0690890-2-313,92376,2016-04-13 02:10:48,2016-04-13 02:12:24
ADR-0690890-2-314,37541,2016-04-13 02:13:18,2016-04-13 02:13:41
ADR-0690969-2-351,139882,2016-04-13 13:11:44,2016-04-13 13:13:16
ADR-0691634-2-154,234555,2016-04-13 08:18:59,2016-04-13 08:21:10
ADR-0692177-2-119,186908,2016-04-09 08:12:51,2016-04-09 08:15:03
ADR-0692177-2-122,200567,2016-04-13 11:59:03,2016-04-13 12:03:18
ADR-0692231-2-027,91143,2016-04-09 13:58:23,2016-04-09 13:59:49
ADR-0692644-2-498,153293,2016-04-08 16:10:11,2016-04-08 16:10:24
ADR-0692645-2-068,293094,2016-04-08 09:55:45,2016-04-08 10:04:43
ADR-0694235-2-166,121836,2016-04-08 04:11:59,2016-04-08 04:13:57
ADR-0694235-2-167,106382,2016-04-08 04:18:00,2016-04-08 04:21:18
ADR-0694525-2-816,65535,2016-04-06 22:56:24,2016-04-06 22:56:36
ADR-0694525-2-821,199695,2016-04-06 22:58:35,2016-04-06 22:58:49
ADR-0694578-2-1273,293275,2016-04-07 23:32:23,2016-04-07 23:33:12
ADR-0694890-2-076,167267,2016-04-13 06:00:23,2016-04-13 06:01:30
ADR-0695055-2-590,183805,2016-04-13 10:21:56,2016-04-13 10:25:17
ADR-0695151-2-656,201338,2016-04-07 03:10:57,2016-04-07 03:13:45
ADR-0695151-2-657,108736,2016-04-07 06:10:02,2016-04-07 06:18:15
ADR-0695151-2-666,207914,2016-04-10 04:53:18,2016-04-10 04:58:23
ADR-0695221-2-163,250847,2016-04-13 08:06:07,2016-04-13 08:06:38
ADR-0695669-2-251,216250,2016-04-10 00:22:53,2016-04-10 00:25:52
ADR-0695669-2-253,235644,2016-04-10 07:51:43,2016-04-10 07:54:34
ADR-0696068-2-723,208501,2016-04-13 13:52:03,2016-04-13 13:59:57
ADR-0696462-2-191,159272,2016-04-08 01:16:19,2016-04-08 01:17:13
ADR-0696933-2-206,174720,2016-04-09 04:32:23,2016-04-09 04:33:32
ADR-0696933-2-258,162551,2016-04-09 07:50:14,2016-04-09 07:57:15
ADR-0696995-2-484,124235,2016-04-08 15:18:49,2016-04-08 15:19:11
ADR-0697254-2-291,159018,2016-04-10 00:47:59,2016-04-10 00:49:23
ADR-0697254-2-292,294279,2016-04-10 00:49:50,2016-04-10 00:51:21
ADR-0697589-2-1093,287741,2016-04-11 04:47:04,2016-04-11 04:48:46
ADR-0697589-2-1097,289575,2016-04-12 23:44:07,2016-04-12 23:45:04
ADR-0697589-2-1100,159609,2016-04-13 08:31:40,2016-04-13 08:31:56
ADR-0698085-2-340,109146,2016-04-07 00:36:17,2016-04-07 00:36:39
ADR-0698085-2-345,103626,2016-04-12 00:32:44,2016-04-12 00:32:56
ADR-0698148-2-404,216231,2016-04-10 10:00:59,2016-04-10 10:03:49
ADR-0698816-2-356,26040,2016-04-11 03:58:15,2016-04-11 04:02:52
ADR-0698816-2-357,232300,2016-04-11 06:47:47,2016-04-11 06:48:04
ADR-0698816-2-358,192046,2016-04-12 10:05:51,2016-04-12 10:06:12
ADR-0698816-2-359,187584,2016-04-12 10:06:31,2016-04-12 10:06:43
ADR-0698971-2-411,181375,2016-04-08 14:20:51,2016-04-08 14:21:15
ADR-0699177-2-082,89132,2016-04-11 00:21:45,2016-04-11 00:22:55
ADR-0699493-2-101,92356,2016-04-12 06:49:56,2016-04-12 06:50:34
ADR-0699844-2-276,128689,2016-04-13 10:34:47,2016-04-13 10:38:06
ADR-0700024-2-587,212134,2016-04-09 06:16:29,2016-04-09 06:17:18
ADR-0700364-2-185,210501,2016-04-12 10:49:45,2016-04-12 11:01:26
ADR-0700499-2-234,206648,2016-04-13 01:02:55,2016-04-13 01:05:08
ADR-0701121-2-156,90953,2016-04-13 04:05:22,2016-04-13 04:05:52
ADR-0701282-2-009,11438,2016-04-07 22:33:59,2016-04-07 22:34:26
ADR-0703899-2-459,239048,2016-04-10 10:10:13,2016-04-10 10:10:24
ADR-0703917-2-041,148401,2016-04-10 23:10:16,2016-04-10 23:12:22
ADR-0704971-2-229,209557,2016-04-13 11:20:13,2016-04-13 11:23:12
ADR-0705131-2-1121,209621,2016-04-11 10:06:45,2016-04-11 10:07:22
ADR-0705252-2-446,195595,2016-04-08 14:18:12,2016-04-08 14:22:03
ADR-0705965-2-327,293834,2016-04-10 04:40:31,2016-04-10 04:41:17
ADR-0707167-2-041,143270,2016-04-11 13:17:57,2016-04-11 13:18:53
ADR-0707787-2-386,110188,2016-04-10 04:17:24,2016-04-10 04:23:19
ADR-0707791-2-631,82268,2016-04-09 19:22:07,2016-04-09 19:22:19
ADR-0707791-2-640,244709,2016-04-13 08:28:41,2016-04-13 08:33:20
ADR-0707919-2-201,91079,2016-04-12 23:11:54,2016-04-12 23:15:14
ADR-0708518-2-1263,108736,2016-04-09 12:18:32,2016-04-09 12:32:37
ADR-0708630-2-105,287187,2016-04-10 06:43:48,2016-04-10 06:44:13
ADR-0708756-2-251,124838,2016-04-10 09:07:28,2016-04-10 09:10:05
ADR-0708840-2-300,34432,2016-04-09 15:08:26,2016-04-09 15:12:19
ADR-0709074-2-614,186367,2016-04-09 10:42:13,2016-04-09 10:42:26
ADR-0709246-2-025,86807,2016-04-08 00:42:30,2016-04-08 00:46:42
ADR-0710973-2-696,148323,2016-04-07 12:28:50,2016-04-07 12:29:06
ADR-0712323-2-256,110172,2016-04-07 06:18:26,2016-04-07 06:22:20
ADR-0712323-2-257,204912,2016-04-11 22:35:50,2016-04-11 22:38:18
ADR-0712481-2-182,162692,2016-04-09 04:33:15,2016-04-09 04:36:13
ADR-0712494-2-915,170150,2016-04-08 15:03:13,2016-04-08 15:05:05
ADR-0712494-2-930,220721,2016-04-13 10:48:51,2016-04-13 10:50:18
ADR-0713300-2-974,86444,2016-04-07 00:35:20,2016-04-07 00:42:13
ADR-0713405-2-394,175751,2016-04-11 10:00:56,2016-04-11 10:04:52
ADR-0713456-2-569,135851,2016-04-08 15:08:29,2016-04-08 15:09:04
ADR-0713540-2-488,37320,2016-04-09 05:54:45,2016-04-09 05:56:27
ADR-0713928-2-572,234502,2016-04-12 10:58:19,2016-04-12 10:59:44
ADR-0715400-2-1025,168779,2016-04-11 13:46:56,2016-04-11 13:48:49
ADR-0717102-2-1184,111181,2016-04-13 08:24:42,2016-04-13 08:25:37
ADR-0717737-2-262,183981,2016-04-06 22:30:16,2016-04-06 22:31:02
ADR-0717737-2-267,290660,2016-04-08 23:37:46,2016-04-08 23:38:29
ADR-0717737-2-268,193672,2016-04-08 23:39:09,2016-04-08 23:41:32
ADR-0717737-2-271,146103,2016-04-12 22:24:54,2016-04-12 22:25:04
ADR-0717737-2-272,286280,2016-04-12 22:25:24,2016-04-12 22:25:40
ADR-0717737-2-284,129371,2016-04-12 22:31:08,2016-04-12 22:31:31
ADR-0719367-2-067,105304,2016-04-12 09:29:09,2016-04-12 09:32:54
ADR-0720073-2-544,139234,2016-04-13 01:06:26,2016-04-13 01:10:37
ADR-0720510-2-063,213335,2016-04-09 02:50:32,2016-04-09 02:51:31
ADR-0721021-2-046,295687,2016-04-10 23:58:33,2016-04-11 00:08:13
ADR-0721082-2-110,228784,2016-04-09 06:59:52,2016-04-09 07:08:46
ADR-0721082-2-114,96015,2016-04-09 11:15:12,2016-04-09 11:16:30
ADR-0721124-2-382,98738,2016-04-12 09:59:01,2016-04-12 10:03:20
ADR-0721286-2-056,188955,2016-04-08 03:23:57,2016-04-08 03:24:15
ADR-0721558-2-1993,208462,2016-04-08 23:00:47,2016-04-08 23:07:44
ADR-0721567-2-087,185176,2016-04-11 11:37:54,2016-04-11 11:38:34
ADR-0722141-2-286,187583,2016-04-11 11:42:34,2016-04-11 11:46:17
ADR-0723638-2-393,97301,2016-04-13 00:03:09,2016-04-13 00:14:23
ADR-0723638-2-421,204896,2016-04-13 11:27:02,2016-04-13 11:28:19
ADR-0724291-2-330,209056,2016-04-12 14:29:00,2016-04-12 14:29:53
ADR-0724291-2-333,140003,2016-04-13 01:36:10,2016-04-13 01:37:01
ADR-0725046-2-084,183717,2016-04-09 02:56:18,2016-04-09 02:56:47
ADR-0725190-2-681,115428,2016-04-09 08:07:24,2016-04-09 08:07:59
ADR-0725190-2-688,293176,2016-04-09 08:15:56,2016-04-09 08:17:38
ADR-0725190-2-689,148717,2016-04-09 10:52:42,2016-04-09 10:53:16
ADR-0725696-2-527,202583,2016-04-09 23:39:31,2016-04-09 23:43:34
ADR-0727044-2-903,226471,2016-04-12 13:33:27,2016-04-12 13:36:03
ADR-0727144-2-182,106422,2016-04-09 02:23:29,2016-04-09 02:23:46
ADR-0727399-2-922,204358,2016-04-13 11:32:29,2016-04-13 11:33:05
ADR-0727399-2-924,184182,2016-04-13 11:34:12,2016-04-13 11:37:58
ADR-0728377-2-018,145709,2016-04-09 08:02:09,2016-04-09 08:02:45
ADR-0728382-2-262,239233,2016-04-08 09:08:19,2016-04-08 09:13:18
ADR-0731701-2-186,199282,2016-04-11 05:43:46,2016-04-11 05:44:48
ADR-0732663-2-017,291325,2016-04-13 13:02:07,2016-04-13 13:02:41
ADR-0733199-2-222,112821,2016-04-12 13:26:31,2016-04-12 13:26:52
ADR-0733199-2-223,195521,2016-04-12 14:54:20,2016-04-12 14:58:38
ADR-0734041-2-016,284116,2016-04-08 00:29:01,2016-04-08 00:30:45
ADR-0735778-2-731,209383,2016-04-07 15:02:25,2016-04-07 15:03:06
ADR-0735778-2-737,9412,2016-04-08 09:03:22,2016-04-08 09:05:41
ADR-0735778-2-761,26785,2016-04-09 03:34:56,2016-04-09 03:36:25
ADR-0735778-2-764,149099,2016-04-10 02:08:32,2016-04-10 02:09:57
ADR-0735778-2-765,178321,2016-04-10 02:10:17,2016-04-10 02:12:32
ADR-0736371-2-240,173828,2016-04-10 00:56:11,2016-04-10 00:58:08
ADR-0736572-2-086,85527,2016-04-10 07:48:48,2016-04-10 07:49:28
ADR-0736928-2-164,168592,2016-04-10 05:01:17,2016-04-10 05:05:39
ADR-0736928-2-165,157943,2016-04-10 05:05:57,2016-04-10 05:07:07
ADR-0737980-2-214,93495,2016-04-10 08:59:16,2016-04-10 09:05:28
ADR-0738745-2-100,82912,2016-04-07 01:46:14,2016-04-07 01:47:40
ADR-0739052-2-772,291325,2016-04-11 12:13:58,2016-04-11 12:19:11
ADR-0739342-2-112,179318,2016-04-09 07:19:14,2016-04-09 07:21:24
ADR-0740019-2-017,139586,2016-04-09 13:59:27,2016-04-09 14:00:47
ADR-0741924-2-435,194212,2016-04-12 00:38:46,2016-04-12 00:39:16
ADR-0743421-2-193,297648,2016-04-13 10:21:07,2016-04-13 10:21:41
ADR-0743624-2-1682,178013,2016-04-09 19:46:23,2016-04-09 19:48:48
ADR-0743630-2-534,103965,2016-04-11 06:21:14,2016-04-11 06:21:48
ADR-0743630-2-535,10266,2016-04-11 06:23:26,2016-04-11 06:23:44
ADR-0744771-2-149,17216,2016-04-13 09:19:15,2016-04-13 09:19:32
ADR-0745305-2-597,131672,2016-04-12 23:35:11,2016-04-12 23:36:15
ADR-0745305-2-598,139831,2016-04-12 23:36:31,2016-04-12 23:39:03
ADR-0746145-2-255,210437,2016-04-12 12:51:45,2016-04-12 12:53:31
ADR-0746295-2-931,91553,2016-04-09 13:06:12,2016-04-09 13:07:41
ADR-0748679-2-108,249384,2016-04-06 17:44:56,2016-04-06 17:45:51
ADR-0749706-2-264,237410,2016-04-11 04:31:33,2016-04-11 04:31:42
ADR-0749706-2-266,103635,2016-04-12 09:17:04,2016-04-12 09:18:10
ADR-0749706-2-268,176677,2016-04-13 00:02:59,2016-04-13 00:03:20
ADR-0750536-2-096,154822,2016-04-10 18:20:57,2016-04-10 18:25:40
ADR-0751008-2-402,175988,2016-04-13 00:13:33,2016-04-13 00:15:09
ADR-0751641-2-1024,230223,2016-04-13 07:51:07,2016-04-13 07:51:37
ADR-0751846-2-1955,114620,2016-04-09 14:08:42,2016-04-09 14:09:16
ADR-0752141-2-137,235428,2016-04-09 05:28:40,2016-04-09 05:29:23
ADR-0752285-2-791,40578,2016-04-12 08:51:54,2016-04-12 08:52:32
ADR-0752608-2-216,218730,2016-04-10 05:54:15,2016-04-10 05:56:45
ADR-0753630-2-161,242538,2016-04-10 07:48:04,2016-04-10 07:48:18
ADR-0754265-2-066,236273,2016-04-11 20:19:08,2016-04-11 20:19:28
ADR-0754304-2-918,184122,2016-04-08 05:36:31,2016-04-08 05:36:49
ADR-0755128-2-027,175260,2016-04-10 03:19:01,2016-04-10 03:19:54
ADR-0755825-2-3082,167818,2016-04-09 11:33:49,2016-04-09 11:34:43
ADR-0756773-2-201,199387,2016-04-10 23:27:54,2016-04-10 23:33:28
ADR-0757226-2-226,30485,2016-04-13 11:19:38,2016-04-13 11:22:48
ADR-0757698-2-139,295210,2016-04-13 07:30:58,2016-04-13 07:31:18
ADR-0758070-2-550,180500,2016-04-11 02:45:07,2016-04-11 02:49:31
ADR-0758683-2-178,115198,2016-04-11 03:20:42,2016-04-11 03:21:21
ADR-0759111-2-487,293436,2016-04-08 11:42:36,2016-04-08 11:43:32
ADR-0759958-2-1144,152381,2016-04-08 12:53:10,2016-04-08 12:55:45
ADR-0760058-2-230,107527,2016-04-11 01:46:58,2016-04-11 01:52:00
ADR-0761027-2-341,43253,2016-04-09 20:31:45,2016-04-09 20:34:02
ADR-0761322-2-235,174323,2016-04-09 11:25:06,2016-04-09 11:26:20
ADR-0763431-2-489,130931,2016-04-08 18:55:33,2016-04-08 18:56:20
ADR-0763446-2-153,294461,2016-04-11 08:30:31,2016-04-11 08:30:45
ADR-0764241-2-237,230753,2016-04-07 02:41:11,2016-04-07 02:41:48
ADR-0764241-2-238,284217,2016-04-10 17:30:07,2016-04-10 17:33:01
ADR-0764241-2-248,112260,2016-04-12 22:51:55,2016-04-12 22:52:44
ADR-0765191-2-3170,286844,2016-04-06 17:13:20,2016-04-06 17:13:36
ADR-0765191-2-3269,21506,2016-04-13 15:06:04,2016-04-13 15:06:18
ADR-0765824-2-545,294369,2016-04-09 13:23:16,2016-04-09 13:25:29
ADR-0766331-2-267,240413,2016-04-11 12:12:03,2016-04-11 12:12:35
ADR-0766574-2-141,229089,2016-04-10 09:58:25,2016-04-10 09:59:10
ADR-0767240-2-380,80293,2016-04-07 23:30:37,2016-04-07 23:30:54
ADR-0767419-2-840,97301,2016-04-10 14:05:19,2016-04-10 14:06:32
ADR-0767627-2-348,279134,2016-04-10 10:28:33,2016-04-10 10:32:22
ADR-0767627-2-358,115655,2016-04-13 11:31:55,2016-04-13 11:33:32
ADR-0767627-2-373,226665,2016-04-13 11:39:17,2016-04-13 11:49:49
ADR-0769156-2-648,136236,2016-04-08 11:15:16,2016-04-08 11:17:28
ADR-0771072-2-888,231422,2016-04-12 00:45:38,2016-04-12 00:46:11
ADR-0771086-2-090,234495,2016-04-12 13:06:22,2016-04-12 13:06:45
