passenger1_id,completed,passenger_cancelled,Time,P-Cancel Rate,Ride Rate
483971,4,1,1,0.20,0.29
484025,3,1,1,0.25,0.21
484033,0,1,1,1.00,0.00
484041,1,2,2,0.67,0.07
484044,3,2,1,0.40,0.21
484224,4,1,1,0.20,0.29
484270,14,1,1,0.07,1.00
484367,10,1,2,0.09,0.71
484408,6,2,1,0.25,0.43
484506,0,1,1,1.00,0.00
484516,13,2,3,0.13,0.93
484527,7,1,1,0.13,0.50
484578,21,1,3,0.05,1.50
484636,11,2,1,0.15,0.79
484697,3,2,1,0.40,0.21
484843,2,2,1,0.50,0.14
484946,3,3,1,0.50,0.21
485253,5,1,5,0.17,0.36
485323,5,2,5,0.29,0.36
485330,0,1,1,1.00,0.00
485346,14,2,1,0.13,1.00
485438,12,9,1,0.43,0.86
485452,0,1,1,1.00,0.00
485912,16,3,2,0.16,1.14
486345,19,2,1,0.10,1.36
486369,2,1,1,0.33,0.14
486723,10,2,2,0.17,0.71
486977,13,1,3,0.07,0.93
487051,5,2,5,0.29,0.36
487058,2,1,1,0.33,0.14
487155,4,1,1,0.20,0.29
487284,23,2,1,0.08,1.64
487558,10,3,2,0.23,0.71
487881,7,1,1,0.13,0.50
488147,8,4,1,0.33,0.57
488207,1,1,2,0.50,0.07
488370,11,1,1,0.08,0.79
488482,4,1,1,0.20,0.29
488500,5,1,5,0.17,0.36
488574,5,1,5,0.17,0.36
488595,1,1,2,0.50,0.07
488938,2,1,1,0.33,0.14
489090,6,1,1,0.14,0.43
489107,11,2,1,0.15,0.79
489110,3,2,1,0.40,0.21
489157,11,3,1,0.21,0.79
489159,4,1,1,0.20,0.29
489169,14,2,1,0.13,1.00
489191,8,2,1,0.20,0.57
489296,18,6,2,0.25,1.29
489453,2,3,1,0.60,0.14
489751,17,1,1,0.06,1.21
489816,9,1,1,0.10,0.64
490089,2,1,1,0.33,0.14
490148,4,1,1,0.20,0.29
490157,2,1,1,0.33,0.14
490243,1,1,2,0.50,0.07
490294,1,1,2,0.50,0.07
490590,0,1,1,1.00,0.00
490608,11,1,1,0.08,0.79
490809,0,1,1,1.00,0.00
490886,4,1,1,0.20,0.29
490903,0,3,1,1.00,0.00
490987,11,1,1,0.08,0.79
491012,9,1,1,0.10,0.64
491031,4,4,1,0.50,0.29
491054,0,2,1,1.00,0.00
491082,1,1,2,0.50,0.07
491115,9,3,1,0.25,0.64
491259,9,2,1,0.18,0.64
491271,0,1,1,1.00,0.00
491330,1,1,2,0.50,0.07
491401,0,1,1,1.00,0.00
491831,0,1,1,1.00,0.00
492181,5,2,5,0.29,0.36
492233,2,1,1,0.33,0.14
492263,6,1,1,0.14,0.43
492281,8,3,1,0.27,0.57
492363,11,1,1,0.08,0.79
492469,10,1,2,0.09,0.71
492728,1,1,2,0.50,0.07
492783,2,3,1,0.60,0.14
492882,6,1,1,0.14,0.43
493185,9,1,1,0.10,0.64
493270,8,1,1,0.11,0.57
493371,7,1,1,0.13,0.50
493444,12,3,1,0.20,0.86
493562,3,2,1,0.40,0.21
493568,14,3,1,0.18,1.00
493651,16,1,2,0.06,1.14
493660,16,8,2,0.33,1.14
494017,3,1,1,0.25,0.21
494260,5,2,5,0.29,0.36
494300,1,1,2,0.50,0.07
494409,7,1,1,0.13,0.50
494589,13,1,3,0.07,0.93
494594,6,1,1,0.14,0.43
494609,1,2,2,0.67,0.07
494845,18,9,2,0.33,1.29
494935,1,1,2,0.50,0.07
495016,1,5,2,0.83,0.07
495134,8,1,1,0.11,0.57
495155,7,1,1,0.13,0.50
495286,0,1,1,1.00,0.00
495289,2,1,1,0.33,0.14
495296,2,1,1,0.33,0.14
495302,14,2,1,0.13,1.00
495330,4,1,1,0.20,0.29
495339,0,1,1,1.00,0.00
495358,12,1,1,0.08,0.86
495453,5,1,5,0.17,0.36
495480,4,1,1,0.20,0.29
495517,0,1,1,1.00,0.00
495519,14,1,1,0.07,1.00
495539,1,1,2,0.50,0.07
495580,22,1,1,0.04,1.57
495613,13,8,3,0.38,0.93
495623,13,2,3,0.13,0.93
495651,12,2,1,0.14,0.86
495700,13,1,3,0.07,0.93
495703,9,1,1,0.10,0.64
495706,0,1,1,1.00,0.00
495752,4,1,1,0.20,0.29
495861,16,3,2,0.16,1.14
495891,6,1,1,0.14,0.43
495912,2,3,1,0.60,0.14
495958,17,2,1,0.11,1.21
495973,1,1,2,0.50,0.07
496033,12,1,1,0.08,0.86
496034,0,1,1,1.00,0.00
496102,0,1,1,1.00,0.00
496292,4,2,1,0.33,0.29
496406,15,2,1,0.12,1.07
496416,11,2,1,0.15,0.79
496593,1,4,2,0.80,0.07
496725,13,2,3,0.13,0.93
496933,0,2,1,1.00,0.00
497014,1,1,2,0.50,0.07
497187,0,2,1,1.00,0.00
497202,4,3,1,0.43,0.29
497218,14,2,1,0.13,1.00
497337,5,2,5,0.29,0.36
497426,1,1,2,0.50,0.07
497450,2,1,1,0.33,0.14
497488,2,1,1,0.33,0.14
497490,0,1,1,1.00,0.00
497496,4,2,1,0.33,0.29
497545,0,1,1,1.00,0.00
497707,10,3,2,0.23,0.71
497734,1,1,2,0.50,0.07
497758,2,1,1,0.33,0.14
497885,9,3,1,0.25,0.64
497898,11,1,1,0.08,0.79
498066,25,1,2,0.04,1.79
498123,19,2,1,0.10,1.36
498140,7,2,1,0.22,0.50
498495,4,2,1,0.33,0.29
498722,1,2,2,0.67,0.07
498787,5,1,5,0.17,0.36
498804,4,1,1,0.20,0.29
498873,6,1,1,0.14,0.43
499036,1,2,2,0.67,0.07
499085,9,2,1,0.18,0.64
499262,4,1,1,0.20,0.29
499307,2,3,1,0.60,0.14
499315,12,2,1,0.14,0.86
499399,1,1,2,0.50,0.07
499433,9,1,1,0.10,0.64
499672,1,1,2,0.50,0.07
499702,12,1,1,0.08,0.86
499720,10,5,2,0.33,0.71
499772,10,3,2,0.23,0.71
499839,5,1,5,0.17,0.36
500091,5,1,5,0.17,0.36
500306,1,1,2,0.50,0.07
500321,21,1,3,0.05,1.50
500342,0,1,1,1.00,0.00
500502,16,1,2,0.06,1.14
501003,1,1,2,0.50,0.07
501009,1,1,2,0.50,0.07
501231,17,2,1,0.11,1.21
501505,9,3,1,0.25,0.64
501906,2,3,1,0.60,0.14
502211,5,1,5,0.17,0.36
502288,0,3,1,1.00,0.00
502312,2,1,1,0.33,0.14
502454,3,1,1,0.25,0.21
502684,15,1,1,0.06,1.07
502736,9,1,1,0.10,0.64
502809,0,1,1,1.00,0.00
502819,27,5,2,0.16,1.93
503173,6,3,1,0.33,0.43
503335,11,1,1,0.08,0.79
503458,0,1,1,1.00,0.00
504137,0,1,1,1.00,0.00
504223,0,1,1,1.00,0.00
504370,0,1,1,1.00,0.00
504412,3,1,1,0.25,0.21
504504,2,2,1,0.50,0.14
504528,15,1,1,0.06,1.07
504529,6,3,1,0.33,0.43
504987,4,1,1,0.20,0.29
505009,0,1,1,1.00,0.00
505017,18,3,2,0.14,1.29
505230,3,1,1,0.25,0.21
505236,4,2,1,0.33,0.29
505391,12,2,1,0.14,0.86
505629,7,1,1,0.13,0.50
505667,3,1,1,0.25,0.21
505701,0,4,1,1.00,0.00
506034,8,1,1,0.11,0.57
506135,4,2,1,0.33,0.29
506155,6,3,1,0.33,0.43
506191,2,1,1,0.33,0.14
506271,12,1,1,0.08,0.86
506727,6,1,1,0.14,0.43
506846,1,1,2,0.50,0.07
506948,3,3,1,0.50,0.21
507124,1,1,2,0.50,0.07
507217,8,1,1,0.11,0.57
507237,24,1,1,0.04,1.71
507666,1,2,2,0.67,0.07
507789,12,1,1,0.08,0.86
507816,0,2,1,1.00,0.00
507887,12,1,1,0.08,0.86
507940,1,1,2,0.50,0.07
508035,6,2,1,0.25,0.43
508054,22,1,1,0.04,1.57
508071,12,5,1,0.29,0.86
508113,2,2,1,0.50,0.14
508181,4,1,1,0.20,0.29
508452,7,1,1,0.13,0.50
508640,3,1,1,0.25,0.21
508777,1,1,2,0.50,0.07
508823,2,1,1,0.33,0.14
509098,3,1,1,0.25,0.21
509145,3,2,1,0.40,0.21
509431,5,1,5,0.17,0.36
509474,17,2,1,0.11,1.21
509476,9,4,1,0.31,0.64
509516,12,1,1,0.08,0.86
509520,0,1,1,1.00,0.00
509667,15,1,1,0.06,1.07
509735,8,4,1,0.33,0.57
509883,3,5,1,0.63,0.21
509908,7,3,1,0.30,0.50
509944,4,1,1,0.20,0.29
510230,6,1,1,0.14,0.43
510338,3,2,1,0.40,0.21
510363,0,1,1,1.00,0.00
510716,1,1,2,0.50,0.07
510860,26,4,4,0.13,1.86
511058,8,1,1,0.11,0.57
511471,0,1,1,1.00,0.00
511473,2,1,1,0.33,0.14
511751,14,1,1,0.07,1.00
511990,0,1,1,1.00,0.00
512078,0,1,1,1.00,0.00
512252,0,1,1,1.00,0.00
512365,4,2,1,0.33,0.29
512428,10,5,2,0.33,0.71
512468,3,1,1,0.25,0.21
512584,23,4,1,0.15,1.64
512788,0,1,1,1.00,0.00
512875,4,3,1,0.43,0.29
512893,8,2,1,0.20,0.57
513216,2,1,1,0.33,0.14
513692,8,1,1,0.11,0.57
513733,3,3,1,0.50,0.21
513755,10,1,2,0.09,0.71
513795,5,1,5,0.17,0.36
513814,0,1,1,1.00,0.00
513841,3,1,1,0.25,0.21
514072,6,2,1,0.25,0.43
514500,5,1,5,0.17,0.36
514627,14,1,1,0.07,1.00
514770,7,4,1,0.36,0.50
514892,10,1,2,0.09,0.71
514968,3,1,1,0.25,0.21
515072,2,4,1,0.67,0.14
515348,2,4,1,0.67,0.14
515438,7,2,1,0.22,0.50
515441,3,2,1,0.40,0.21
515492,1,1,2,0.50,0.07
515590,3,2,1,0.40,0.21
516126,6,1,1,0.14,0.43
516139,0,1,1,1.00,0.00
516168,0,1,1,1.00,0.00
516238,2,1,1,0.33,0.14
516475,7,1,1,0.13,0.50
516586,16,4,2,0.20,1.14
516790,26,3,4,0.10,1.86
516897,7,2,1,0.22,0.50
517163,26,4,4,0.13,1.86
517246,0,1,1,1.00,0.00
517365,12,1,1,0.08,0.86
517629,2,2,1,0.50,0.14
518134,0,1,1,1.00,0.00
518243,3,2,1,0.40,0.21
518341,0,1,1,1.00,0.00
518682,2,1,1,0.33,0.14
519166,2,2,1,0.50,0.14
519193,9,1,1,0.10,0.64
519319,6,1,1,0.14,0.43
519805,0,1,1,1.00,0.00
519837,9,3,1,0.25,0.64
519846,0,1,1,1.00,0.00
520013,0,1,1,1.00,0.00
520245,0,3,1,1.00,0.00
520489,10,2,2,0.17,0.71
520662,15,2,1,0.12,1.07
520988,7,3,1,0.30,0.50
521020,1,1,2,0.50,0.07
521385,6,1,1,0.14,0.43
521450,9,1,1,0.10,0.64
521582,7,1,1,0.13,0.50
521621,8,1,1,0.11,0.57
521631,8,1,1,0.11,0.57
521644,3,2,1,0.40,0.21
521765,5,1,5,0.17,0.36
522092,9,4,1,0.31,0.64
522158,7,1,1,0.13,0.50
522217,27,10,2,0.27,1.93
522328,0,1,1,1.00,0.00
522331,2,2,1,0.50,0.14
522377,4,2,1,0.33,0.29
522453,13,1,3,0.07,0.93
522514,1,1,2,0.50,0.07
522532,2,1,1,0.33,0.14
522676,2,1,1,0.33,0.14
522889,1,1,2,0.50,0.07
523026,1,2,2,0.67,0.07
523088,16,2,2,0.11,1.14
523165,4,2,1,0.33,0.29
523300,0,1,1,1.00,0.00
523308,13,1,3,0.07,0.93
523337,0,2,1,1.00,0.00
523359,0,1,1,1.00,0.00
523382,0,1,1,1.00,0.00
523405,7,2,1,0.22,0.50
523533,3,1,1,0.25,0.21
523875,4,1,1,0.20,0.29
523930,0,1,1,1.00,0.00
523961,14,1,1,0.07,1.00
524107,15,2,1,0.12,1.07
524170,4,2,1,0.33,0.29
524376,2,1,1,0.33,0.14
524422,10,7,2,0.41,0.71
524473,14,1,1,0.07,1.00
524540,8,2,1,0.20,0.57
524549,8,3,1,0.27,0.57
524559,3,1,1,0.25,0.21
524652,2,2,1,0.50,0.14
524735,6,1,1,0.14,0.43
525049,4,1,1,0.20,0.29
525054,7,1,1,0.13,0.50
525070,4,4,1,0.50,0.29
525090,0,1,1,1.00,0.00
525225,0,1,1,1.00,0.00
525236,7,5,1,0.42,0.50
525273,3,1,1,0.25,0.21
525475,6,2,1,0.25,0.43
525537,1,1,2,0.50,0.07
525573,4,1,1,0.20,0.29
525591,10,3,2,0.23,0.71
525602,5,1,5,0.17,0.36
525632,6,2,1,0.25,0.43
525689,10,1,2,0.09,0.71
525781,2,1,1,0.33,0.14
525829,2,1,1,0.33,0.14
525855,2,2,1,0.50,0.14
525862,8,1,1,0.11,0.57
526345,12,2,1,0.14,0.86
526412,2,4,1,0.67,0.14
526633,6,1,1,0.14,0.43
526716,2,1,1,0.33,0.14
526935,6,1,1,0.14,0.43
526956,1,1,2,0.50,0.07
527203,5,2,5,0.29,0.36
527230,2,1,1,0.33,0.14
527483,2,1,1,0.33,0.14
527487,3,1,1,0.25,0.21
527537,0,1,1,1.00,0.00
527561,7,2,1,0.22,0.50
527678,2,2,1,0.50,0.14
528316,14,4,1,0.22,1.00
528390,11,1,1,0.08,0.79
528621,10,1,2,0.09,0.71
528687,7,1,1,0.13,0.50
528904,4,1,1,0.20,0.29
529111,6,6,1,0.50,0.43
529141,0,1,1,1.00,0.00
529280,9,3,1,0.25,0.64
529302,3,1,1,0.25,0.21
529459,0,1,1,1.00,0.00
529522,5,1,5,0.17,0.36
529733,1,1,2,0.50,0.07
530045,1,4,2,0.80,0.07
530372,8,1,1,0.11,0.57
530412,1,1,2,0.50,0.07
530491,2,2,1,0.50,0.14
530500,9,7,1,0.44,0.64
530738,22,1,1,0.04,1.57
530763,5,1,5,0.17,0.36
531181,16,2,2,0.11,1.14
531298,8,3,1,0.27,0.57
531402,23,1,1,0.04,1.64
531499,5,1,5,0.17,0.36
531627,13,3,3,0.19,0.93
531909,15,2,1,0.12,1.07
532222,0,1,1,1.00,0.00
532565,1,1,2,0.50,0.07
532588,4,1,1,0.20,0.29
532603,4,1,1,0.20,0.29
532637,8,1,1,0.11,0.57
532698,4,1,1,0.20,0.29
532933,9,2,1,0.18,0.64
533804,6,3,1,0.33,0.43
534219,11,1,1,0.08,0.79
534281,6,1,1,0.14,0.43
534376,18,1,2,0.05,1.29
534412,9,1,1,0.10,0.64
534592,16,1,2,0.06,1.14
534611,1,1,2,0.50,0.07
534701,3,3,1,0.50,0.21
534998,0,1,1,1.00,0.00
535179,5,1,5,0.17,0.36
535431,1,2,2,0.67,0.07
535520,9,1,1,0.10,0.64
535588,6,2,1,0.25,0.43
535643,0,3,1,1.00,0.00
535658,9,2,1,0.18,0.64
535695,22,1,1,0.04,1.57
535714,9,4,1,0.31,0.64
536008,2,1,1,0.33,0.14
536117,5,1,5,0.17,0.36
536372,4,1,1,0.20,0.29
536434,5,1,5,0.17,0.36
536612,21,1,3,0.05,1.50
537062,4,1,1,0.20,0.29
537154,4,2,1,0.33,0.29
537164,0,1,1,1.00,0.00
537173,1,1,2,0.50,0.07
537239,8,1,1,0.11,0.57
537280,2,2,1,0.50,0.14
537311,14,1,1,0.07,1.00
537368,5,2,5,0.29,0.36
537825,4,1,1,0.20,0.29
537857,2,1,1,0.33,0.14
537953,1,1,2,0.50,0.07
538149,1,2,2,0.67,0.07
538151,2,1,1,0.33,0.14
538271,18,2,2,0.10,1.29
538442,9,1,1,0.10,0.64
538491,10,2,2,0.17,0.71
538537,6,2,1,0.25,0.43
538562,6,2,1,0.25,0.43
538872,11,1,1,0.08,0.79
539049,0,2,1,1.00,0.00
539188,8,3,1,0.27,0.57
539248,0,1,1,1.00,0.00
539351,0,1,1,1.00,0.00
539415,16,5,2,0.24,1.14
539826,2,3,1,0.60,0.14
540045,2,1,1,0.33,0.14
540372,2,1,1,0.33,0.14
540423,0,3,1,1.00,0.00
540476,16,4,2,0.20,1.14
540483,3,1,1,0.25,0.21
540551,5,1,5,0.17,0.36
540824,7,1,1,0.13,0.50
540913,12,1,1,0.08,0.86
540956,6,1,1,0.14,0.43
541090,2,1,1,0.33,0.14
541223,9,3,1,0.25,0.64
541262,3,1,1,0.25,0.21
541287,13,2,3,0.13,0.93
541343,10,2,2,0.17,0.71
541388,2,2,1,0.50,0.14
541429,25,6,2,0.19,1.79
541677,4,1,1,0.20,0.29
541870,1,2,2,0.67,0.07
541889,34,7,6,0.17,2.43
541912,5,1,5,0.17,0.36
542031,4,1,1,0.20,0.29
542038,6,2,1,0.25,0.43
542045,2,2,1,0.50,0.14
542052,3,1,1,0.25,0.21
542341,2,1,1,0.33,0.14
542529,10,1,2,0.09,0.71
542645,2,1,1,0.33,0.14
542988,0,1,1,1.00,0.00
543050,27,2,2,0.07,1.93
543059,17,3,1,0.15,1.21
543092,14,2,1,0.13,1.00
543174,1,2,2,0.67,0.07
543178,0,3,1,1.00,0.00
543226,8,1,1,0.11,0.57
543297,11,2,1,0.15,0.79
543356,0,1,1,1.00,0.00
543604,5,3,5,0.38,0.36
543658,1,1,2,0.50,0.07
543753,0,1,1,1.00,0.00
543920,2,4,1,0.67,0.14
543961,1,2,2,0.67,0.07
544456,11,1,1,0.08,0.79
544701,16,5,2,0.24,1.14
544814,0,1,1,1.00,0.00
544835,0,1,1,1.00,0.00
544919,11,1,1,0.08,0.79
544958,25,3,2,0.11,1.79
545029,9,2,1,0.18,0.64
545413,15,1,1,0.06,1.07
545730,1,1,2,0.50,0.07
546040,5,2,5,0.29,0.36
546049,8,1,1,0.11,0.57
546482,1,2,2,0.67,0.07
546990,1,1,2,0.50,0.07
547010,12,1,1,0.08,0.86
547050,6,1,1,0.14,0.43
547080,0,1,1,1.00,0.00
547166,21,2,3,0.09,1.50
547209,3,1,1,0.25,0.21
547355,1,1,2,0.50,0.07
547692,0,1,1,1.00,0.00
547773,2,2,1,0.50,0.14
547790,0,1,1,1.00,0.00
547800,0,4,1,1.00,0.00
547881,14,1,1,0.07,1.00
548142,3,1,1,0.25,0.21
548705,12,10,1,0.45,0.86
548859,0,1,1,1.00,0.00
548989,9,2,1,0.18,0.64
549153,0,1,1,1.00,0.00
549163,3,1,1,0.25,0.21
549178,23,2,1,0.08,1.64
549265,0,1,1,1.00,0.00
549634,7,1,1,0.13,0.50
549650,4,1,1,0.20,0.29
549959,1,4,2,0.80,0.07
550011,1,1,2,0.50,0.07
550152,13,2,3,0.13,0.93
550194,1,2,2,0.67,0.07
550474,6,1,1,0.14,0.43
550582,0,2,1,1.00,0.00
550870,0,3,1,1.00,0.00
550946,4,2,1,0.33,0.29
551810,18,5,2,0.22,1.29
551889,4,1,1,0.20,0.29
551941,13,2,3,0.13,0.93
552206,2,3,1,0.60,0.14
552242,0,1,1,1.00,0.00
552376,0,1,1,1.00,0.00
552540,2,1,1,0.33,0.14
552612,1,1,2,0.50,0.07
552802,5,2,5,0.29,0.36
552982,7,2,1,0.22,0.50
553185,6,1,1,0.14,0.43
553321,6,2,1,0.25,0.43
553365,7,1,1,0.13,0.50
553464,7,2,1,0.22,0.50
553816,3,1,1,0.25,0.21
553834,1,1,2,0.50,0.07
554116,3,1,1,0.25,0.21
554154,11,2,1,0.15,0.79
554296,0,1,1,1.00,0.00
554384,6,1,1,0.14,0.43
554535,7,2,1,0.22,0.50
554764,5,1,5,0.17,0.36
554907,11,1,1,0.08,0.79
555151,5,1,5,0.17,0.36
555154,3,3,1,0.50,0.21
555229,13,2,3,0.13,0.93
555234,12,2,1,0.14,0.86
555288,7,1,1,0.13,0.50
555681,7,1,1,0.13,0.50
555830,3,1,1,0.25,0.21
556005,3,1,1,0.25,0.21
556191,6,1,1,0.14,0.43
556229,19,1,1,0.05,1.36
556302,0,1,1,1.00,0.00
556493,6,2,1,0.25,0.43
556513,5,1,5,0.17,0.36
556567,2,1,1,0.33,0.14
556577,8,4,1,0.33,0.57
556822,0,1,1,1.00,0.00
556835,1,1,2,0.50,0.07
556946,10,5,2,0.33,0.71
557275,3,1,1,0.25,0.21
557483,9,2,1,0.18,0.64
557536,19,1,1,0.05,1.36
558210,1,3,2,0.75,0.07
558292,1,1,2,0.50,0.07
558322,8,1,1,0.11,0.57
558482,4,1,1,0.20,0.29
558583,4,3,1,0.43,0.29
559017,0,4,1,1.00,0.00
559027,9,2,1,0.18,0.64
559256,0,2,1,1.00,0.00
559412,2,1,1,0.33,0.14
559437,1,2,2,0.67,0.07
559480,2,1,1,0.33,0.14
559500,5,1,5,0.17,0.36
559501,0,1,1,1.00,0.00
559503,0,1,1,1.00,0.00
559527,13,1,3,0.07,0.93
559530,17,4,1,0.19,1.21
559585,0,1,1,1.00,0.00
559699,3,2,1,0.40,0.21
559733,9,2,1,0.18,0.64
559784,6,1,1,0.14,0.43
559810,8,1,1,0.11,0.57
559909,5,1,5,0.17,0.36
559961,8,4,1,0.33,0.57
559973,7,2,1,0.22,0.50
560018,8,1,1,0.11,0.57
560040,23,5,1,0.18,1.64
560050,6,1,1,0.14,0.43
560405,1,3,2,0.75,0.07
560498,16,2,2,0.11,1.14
560592,0,1,1,1.00,0.00
560835,3,1,1,0.25,0.21
561127,2,1,1,0.33,0.14
561212,22,1,1,0.04,1.57
561411,3,1,1,0.25,0.21
561458,5,3,5,0.38,0.36
561560,0,2,1,1.00,0.00
561582,3,1,1,0.25,0.21
561678,10,1,2,0.09,0.71
561735,20,1,7,0.05,1.43
561779,2,1,1,0.33,0.14
561886,1,2,2,0.67,0.07
561985,7,3,1,0.30,0.50
562410,9,2,1,0.18,0.64
562538,7,1,1,0.13,0.50
562578,9,1,1,0.10,0.64
562822,5,1,5,0.17,0.36
562889,18,3,2,0.14,1.29
563172,0,1,1,1.00,0.00
563596,9,4,1,0.31,0.64
563969,3,1,1,0.25,0.21
564096,4,3,1,0.43,0.29
564410,2,4,1,0.67,0.14
564496,23,2,1,0.08,1.64
564500,17,1,1,0.06,1.21
564805,3,1,1,0.25,0.21
564818,1,2,2,0.67,0.07
564837,2,1,1,0.33,0.14
564964,3,1,1,0.25,0.21
564976,0,2,1,1.00,0.00
564983,3,1,1,0.25,0.21
565007,3,1,1,0.25,0.21
565168,25,6,2,0.19,1.79
565456,8,2,1,0.20,0.57
565774,7,2,1,0.22,0.50
565814,1,2,2,0.67,0.07
565842,13,3,3,0.19,0.93
566149,8,4,1,0.33,0.57
566296,3,1,1,0.25,0.21
566322,9,1,1,0.10,0.64
566342,2,1,1,0.33,0.14
566347,7,1,1,0.13,0.50
566359,1,4,2,0.80,0.07
566406,1,1,2,0.50,0.07
566493,11,2,1,0.15,0.79
566505,1,1,2,0.50,0.07
566624,22,1,1,0.04,1.57
566699,0,1,1,1.00,0.00
566857,1,3,2,0.75,0.07
566944,7,1,1,0.13,0.50
567046,3,1,1,0.25,0.21
567082,3,2,1,0.40,0.21
567255,0,1,1,1.00,0.00
567339,6,2,1,0.25,0.43
567361,4,1,1,0.20,0.29
567555,2,1,1,0.33,0.14
567583,5,3,5,0.38,0.36
567599,7,1,1,0.13,0.50
567912,9,7,1,0.44,0.64
568190,10,2,2,0.17,0.71
568321,5,2,5,0.29,0.36
568337,3,1,1,0.25,0.21
568479,7,1,1,0.13,0.50
568677,1,1,2,0.50,0.07
568727,7,1,1,0.13,0.50
569060,0,1,1,1.00,0.00
569175,6,1,1,0.14,0.43
569432,2,4,1,0.67,0.14
569474,0,1,1,1.00,0.00
569496,15,2,1,0.12,1.07
570038,2,1,1,0.33,0.14
570084,0,2,1,1.00,0.00
570249,15,4,1,0.21,1.07
570451,17,2,1,0.11,1.21
570502,7,3,1,0.30,0.50
570504,0,2,1,1.00,0.00
570659,7,2,1,0.22,0.50
570942,4,1,1,0.20,0.29
570997,27,2,2,0.07,1.93
571221,5,1,5,0.17,0.36
571223,0,1,1,1.00,0.00
571351,4,1,1,0.20,0.29
571799,0,1,1,1.00,0.00
571940,16,1,2,0.06,1.14
571982,4,1,1,0.20,0.29
572520,0,1,1,1.00,0.00
572596,5,1,5,0.17,0.36
572600,1,1,2,0.50,0.07
572635,0,2,1,1.00,0.00
572670,0,2,1,1.00,0.00
572758,4,3,1,0.43,0.29
572791,1,1,2,0.50,0.07
572887,1,1,2,0.50,0.07
572891,1,1,2,0.50,0.07
572928,2,1,1,0.33,0.14
572979,0,1,1,1.00,0.00
573112,0,1,1,1.00,0.00
573337,7,1,1,0.13,0.50
573478,7,2,1,0.22,0.50
573653,3,1,1,0.25,0.21
573676,0,1,1,1.00,0.00
573852,5,2,5,0.29,0.36
574140,20,2,7,0.09,1.43
574226,2,3,1,0.60,0.14
574313,3,1,1,0.25,0.21
574709,1,1,2,0.50,0.07
574738,17,1,1,0.06,1.21
574743,7,2,1,0.22,0.50
574882,0,1,1,1.00,0.00
574910,3,1,1,0.25,0.21
574923,11,1,1,0.08,0.79
574994,2,1,1,0.33,0.14
575263,0,1,1,1.00,0.00
575474,2,1,1,0.33,0.14
575500,0,1,1,1.00,0.00
575645,3,2,1,0.40,0.21
575743,14,1,1,0.07,1.00
576490,1,1,2,0.50,0.07
576737,11,1,1,0.08,0.79
576795,9,1,1,0.10,0.64
576805,21,4,3,0.16,1.50
576838,2,1,1,0.33,0.14
577023,9,1,1,0.10,0.64
577386,1,1,2,0.50,0.07
577688,4,1,1,0.20,0.29
577953,5,1,5,0.17,0.36
578076,1,1,2,0.50,0.07
578140,0,1,1,1.00,0.00
578167,24,7,1,0.23,1.71
578250,1,2,2,0.67,0.07
578692,7,2,1,0.22,0.50
578705,12,1,1,0.08,0.86
578773,3,3,1,0.50,0.21
578822,7,1,1,0.13,0.50
578825,1,4,2,0.80,0.07
578905,0,2,1,1.00,0.00
579017,5,1,5,0.17,0.36
579205,0,1,1,1.00,0.00
579628,0,3,1,1.00,0.00
579709,7,1,1,0.13,0.50
579788,0,1,1,1.00,0.00
580165,1,1,2,0.50,0.07
580478,3,2,1,0.40,0.21
580902,10,2,2,0.17,0.71
581146,16,1,2,0.06,1.14
581492,1,3,2,0.75,0.07
581604,4,1,1,0.20,0.29
581691,12,3,1,0.20,0.86
582314,2,1,1,0.33,0.14
583031,1,2,2,0.67,0.07
583088,18,1,2,0.05,1.29
583185,0,3,1,1.00,0.00
583236,1,1,2,0.50,0.07
583336,6,6,1,0.50,0.43
583415,0,2,1,1.00,0.00
583636,17,2,1,0.11,1.21
583660,0,1,1,1.00,0.00
583764,3,1,1,0.25,0.21
583961,1,1,2,0.50,0.07
584000,5,1,5,0.17,0.36
584023,0,1,1,1.00,0.00
584058,16,3,2,0.16,1.14
584257,3,1,1,0.25,0.21
584408,0,1,1,1.00,0.00
585026,27,1,2,0.04,1.93
585121,8,2,1,0.20,0.57
585448,14,3,1,0.18,1.00
585540,16,7,2,0.30,1.14
585672,16,3,2,0.16,1.14
585811,4,1,1,0.20,0.29
585829,1,1,2,0.50,0.07
586059,3,2,1,0.40,0.21
586069,9,3,1,0.25,0.64
586356,0,2,1,1.00,0.00
586367,12,4,1,0.25,0.86
586446,20,2,7,0.09,1.43
586513,9,1,1,0.10,0.64
586538,9,1,1,0.10,0.64
586605,7,1,1,0.13,0.50
586628,1,1,2,0.50,0.07
586661,24,2,1,0.08,1.71
586678,2,1,1,0.33,0.14
586800,0,1,1,1.00,0.00
586891,4,3,1,0.43,0.29
586960,12,3,1,0.20,0.86
587163,9,1,1,0.10,0.64
587363,0,1,1,1.00,0.00
587586,3,1,1,0.25,0.21
587894,0,1,1,1.00,0.00
588271,13,1,3,0.07,0.93
588709,6,2,1,0.25,0.43
588715,3,1,1,0.25,0.21
588816,1,1,2,0.50,0.07
589080,14,1,1,0.07,1.00
589297,6,2,1,0.25,0.43
589308,6,1,1,0.14,0.43
589346,1,1,2,0.50,0.07
589373,8,1,1,0.11,0.57
589392,3,2,1,0.40,0.21
589430,2,1,1,0.33,0.14
589484,11,3,1,0.21,0.79
